1,2,1
1,5,152
1,6,54
1,7,139
1,8,118
1,9,89
1,10,109
1,11,472
1,15,70
1,16,1
1,18,51
1,22,4
1,24,35
1,25,7
1,27,103
1,28,41
1,29,56
1,30,237
1,31,21
1,32,110
1,35,1
1,36,1
1,39,7
1,41,13
1,43,1
1,47,53
1,48,1
1,49,1
1,50,28
1,51,1
1,56,9
1,57,63
1,58,8
1,59,380
1,61,2
1,64,1
1,65,1
1,67,1
1,69,40
1,70,253
1,71,20
1,72,352
1,75,413
1,76,117
1,77,1
1,78,145
1,79,254
1,80,113
1,82,121
1,83,7
1,84,24
1,85,141
1,86,5
1,87,89
1,88,1
1,90,13
1,91,1
1,92,1
1,94,2
1,95,10
1,96,2
1,98,6
1,99,25
1,100,7
1,101,1
1,102,5
1,104,13
1,105,72
1,106,1
1,107,1
1,108,5
1,109,4
1,111,4
1,112,21
1,113,5
1,114,7
1,115,8
1,116,9
1,117,11
1,119,462
1,120,4
1,123,1
1,124,10
1,125,8
1,128,1
1,130,2
1,133,6
1,134,517
1,135,303
1,136,208
1,137,3
1,138,457
1,139,8
1,140,6
1,141,298
2,8,4
2,10,1
2,11,1
2,13,27
2,15,2
2,16,5
2,17,104
2,19,68
2,20,18
2,21,13
2,22,2
2,23,35
2,27,1
2,32,1
2,33,4
2,35,5
2,36,5
2,38,74
2,39,1
2,40,29
2,41,11
2,42,11
2,43,11
2,44,9
2,45,19
2,46,19
2,48,54
2,49,11
2,51,32
2,53,9
2,54,11
2,61,1
2,64,4
2,65,19
2,66,23
2,67,17
2,72,1
2,73,10
2,74,26
2,75,1
2,76,1
2,77,72
2,78,1
2,79,1
2,80,1
2,81,65
2,82,1
2,91,16
2,92,73
2,93,57
2,94,5
2,95,2
2,101,11
2,106,25
2,107,13
2,110,29
2,111,5
2,117,1
2,118,6
2,122,11
2,127,13
2,128,5
2,129,62
2,130,1
2,131,10
2,132,14
2,133,29
2,139,1
2,140,1
3,6,48
3,14,131
3,18,50
3,24,26
3,26,194
3,28,49
3,29,37
3,31,30
3,34,155
3,37,207
3,39,1
3,41,1
3,50,48
3,52,131
3,57,57
3,60,131
3,61,1
3,68,126
3,69,36
3,84,40
3,86,1
3,87,58
3,88,155
3,89,108
3,98,18
3,99,29
3,103,179
3,105,44
3,109,1
3,121,149
3,123,1
3,130,1
3,133,1
3,137,1
3,140,1
5,7,510
5,8,273
5,9,181
5,10,211
5,11,155
5,15,48
5,23,1
5,25,30
5,27,158
5,30,22
5,32,288
5,35,1
5,37,1
5,39,8
5,40,1
5,41,15
5,47,243
5,49,1
5,51,1
5,56,7
5,58,4
5,59,7
5,65,1
5,67,1
5,70,39
5,71,55
5,72,60
5,75,58
5,76,281
5,78,201
5,79,99
5,80,216
5,82,198
5,83,5
5,85,235
5,86,2
5,90,15
5,94,1
5,95,16
5,96,7
5,100,7
5,102,18
5,104,19
5,107,1
5,108,11
5,109,6
5,111,4
5,112,33
5,113,21
5,114,6
5,115,5
5,116,6
5,117,16
5,118,1
5,119,91
5,120,33
5,122,1
5,123,1
5,124,40
5,125,19
5,128,1
5,130,4
5,133,1
5,134,44
5,135,33
5,136,27
5,137,5
5,138,110
5,139,9
5,140,3
5,141,66
6,10,1
6,11,37
6,14,12
6,18,182
6,24,646
6,26,26
6,28,345
6,29,277
6,31,194
6,37,3
6,50,148
6,52,29
6,57,254
6,60,27
6,68,23
6,69,61
6,70,3
6,72,4
6,75,18
6,79,1
6,84,298
6,87,35
6,88,47
6,98,31
6,99,342
6,103,19
6,105,625
6,119,32
6,121,13
6,134,4
6,135,54
6,136,2
6,138,29
7,8,507
7,9,213
7,10,421
7,11,135
7,13,2
7,15,256
7,16,1
7,17,1
7,25,22
7,27,236
7,29,1
7,30,155
7,32,255
7,35,1
7,36,2
7,38,1
7,39,5
7,41,8
7,43,1
7,45,1
