135706003,176310064,1
135706003,176310183,1
135706003,179351026,1
135706003,208860237,1
135706003,222036307,1
135706003,222036332,1
135706003,248462722,1
135706003,264749617,1
135706003,286694849,1
135706003,287081556,1
135706003,308857247,1
135706003,309821295,1
135706003,347460095,1
135706003,164918591,1
135706003,381136397,1
135706003,305533607,1
176310064,176310183,1
176310064,179351026,1
176310064,208860237,1
176310064,220300105,1
176310064,222036272,1
176310064,264749617,1
176310064,286694849,1
176310064,308857247,1
176310064,347460095,1
176310064,378291790,1
176310064,261920816,1
176310183,208860237,1
176310183,220300105,1
176310183,222036267,1
176310183,222036307,1
176310183,222036332,1
176310183,264749617,1
176310183,286694849,1
176310183,287081556,1
176310183,308857247,1
176310183,309821295,1
176310183,347460095,1
176310183,164918591,1
176310183,173030548,1
176310183,381136400,1
176310183,249203935,1
176310183,292793252,1
176310183,381136390,1
179351026,220300105,1
179351026,222036307,1
179351026,222036332,1
179351026,248462722,1
179351026,264749617,1
179351026,286694849,1
179351026,287081556,1
179351026,309821295,1
179351026,347460095,1
179351026,173030548,1
179351026,381136400,1
208860237,220300105,1
208860237,222036272,1
208860237,222036307,1
208860237,222036332,1
208860237,248462722,1
208860237,264749617,1
208860237,286694849,1
208860237,287081556,1
208860237,308857247,1
208860237,309821295,1
208860237,347460095,1
208860237,249203938,1
208860237,378291790,1
208860237,378291800,1
208860237,381136397,1
208860237,397913144,1
220300105,222036267,1
220300105,222036307,1
220300105,222036332,1
220300105,248462722,1
220300105,286694849,1
220300105,287081556,1
220300105,308857247,1
220300105,309821295,1
220300105,347460095,1
220300105,164918591,1
220300105,349463202,1
220300105,173030548,1
220300105,244395499,1
220300105,381136400,1
220300105,381136397,1
222036267,222036332,1
222036267,248462722,1
222036267,286694849,1
222036267,287081556,1
222036267,308857247,1
222036267,309821295,1
222036267,347460095,1
222036267,164918591,1
222036267,349463202,1
222036267,249203938,1
222036267,252281950,1
222036267,249203935,1
222036267,381136397,1
222036267,292793252,1
222036267,381136390,1
222036272,222036307,1
222036272,222036332,1
222036272,248462722,1
222036272,264749617,1
222036272,286694849,1
222036272,287081556,1
222036272,308857247,1
222036272,309821295,1
222036272,347460095,1
222036272,164918591,1
222036272,249203938,1
222036272,261920816,1
222036307,222036332,1
222036307,248462722,1
222036307,264749617,1
222036307,286694849,1
222036307,308857247,1
222036307,309821295,1
222036307,347460095,1
222036307,164918591,1
222036307,349463202,1
222036307,244395499,1
222036307,249203935,1
222036332,248462722,1
222036332,264749617,1
222036332,286694849,1
222036332,287081556,1
222036332,308857247,1
222036332,347460095,1
222036332,164918591,1
222036332,349463202,1
222036332,252281950,1
248462722,264749617,1
248462722,308857247,1
248462722,309821295,1
248462722,347460095,1
248462722,349463202,1
248462722,299495199,1
248462722,381136395,1
264749617,286694849,1
264749617,308857247,1
264749617,309821295,1
264749617,347460095,1
264749617,244395499,1
264749617,249203935,1
264749617,252281955,1
264749617,299495199,1
264749617,305533607,1
286694849,287081556,1
286694849,308857247,1
286694849,347460095,1
286694849,252281950,1
286694849,155327601,1
286694849,381136397,1
287081556,308857247,1
287081556,309821295,1
287081556,347460095,1
287081556,164918591,1
287081556,349463202,1
287081556,173030548,1
287081556,197180363,1
287081556,249203938,1
287081556,381136397,1
308857247,309821295,1
308857247,347460095,1
308857247,164918591,1
308857247,299495199,1
309821295,347460095,1
309821295,197180363,1
347460095,349463202,1
347460095,197180363,1
347460095,299495199,1
164918591,349463202,1
164918591,252281950,1
164918591,249203935,1
164918591,381136397,1
164918591,397913144,1
349463202,381136400,1
349463202,155327601,1
349463202,252281955,1
349463202,261920816,1
349463202,299495199,1
349463202,381136397,1
349463202,305533607,1
173030548,244395499,1
173030548,249203938,1
173030548,378291790,1
173030548,378291800,1
173030548,252281955,1
173030548,381136397,1
173030548,305533607,1
197180363,244395499,1
197180363,249203938,1
197180363,252281950,1
197180363,378291790,1
197180363,378291800,1
197180363,381136400,1
197180363,252281955,1
197180363,292793252,1
244395499,249203938,1
244395499,252281950,1
244395499,378291790,1
244395499,378291800,1
244395499,261920816,1
244395499,381136390,1
249203938,378291790,1
249203938,378291800,1
